id,articleId,article_createdAt,articleType,text,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,scam_hits,pol_hits,health_hits,rule_topic,election_cycle
34,2df1tajd26t4g,2023-12-07 11:02:07.714000+00:00,TEXT,一個月內完成3000個有額外5000元的獎勵薪水   入職公司還會為你繳勞健保  如果你已經有在其他公司交了    我們公司會為你轉為現金1000元給妳,ZvdrR40BAjOeMOklSKgS,RUMOR,2024-01-26 20:17:09.648000+00:00,RUMOR,1209.2505372222224,一個月內完成3000個有額外5000元的獎勵薪水   入職公司還會為你繳勞健保  如果你已經有在其他公司交了    我們公司會為你轉為現金1000元給妳,2,0,0,scam,2024
35,2cw0sskask1zj,2020-03-11 08:06:32.589000+00:00,TEXT,有在診所或藥局領長期處方如高血壓、高血酯、糖尿病的親友要考慮先自費購買一兩個月的備藥，因為目前這些藥品已經在很緊張的狀態了，怕到時會領不到藥。,5JgMynABXgMiGHzR6XTM,OPINIONATED,2020-03-11 14:43:28.843000+00:00,OPINIONATED,6.615626111111111,有在診所或藥局領長期處方如高血壓、高血酯、糖尿病的親友要考慮先自費購買一兩個月的備藥，因為目前這些藥品已經在很緊張的狀態了，怕到時會領不到藥。,0,0,0,other,2020
36,16en7vev7n8a,2020-01-23 08:51:41.531000+00:00,TEXT,一名懷疑肺炎帶菌者，由武漢逃跑到上海，想經上海虹橋逃到港澳台！活捉，裝箱，打包(以上內容包括短片都是轉發),g2Lv0m8Bd3n3h-WYKKMs,RUMOR,2020-01-23 15:04:46.378000+00:00,RUMOR,6.218013055555556,一名懷疑肺炎帶菌者，由武漢逃跑到上海，想經上海虹橋逃到港澳台！活捉，裝箱，打包(以上內容包括短片都是轉發),0,0,1,health,2020
37,30panmqbdi4ua,2020-03-27 19:24:52.544000+00:00,TEXT,"溫馨大提醒- 關於雇用老年人照顧員 (很長的熱騰騰的故事)
如果你們以後有需要找老人家的居家照顧人員, 不管是找外國人還是台灣人, 都要小心遇到心術不正的人, 不管年紀與國籍

我家幾個月前開始有長照人員來照顧我爸, 第一個(男)因離職, 換了第二個人(女), 這家公司的服務人員都很專業與負責. 只是不知道他們的督導到底是有多機車, 讓我家那位白痴大姐, 因為她不爽對方督導, 就要求換掉. 結果, 換了另一間公司, 來了一位心術不正的(女)服務員

(服務方面) 上班第一天就頻頻反應我們的洗澡椅不專業, 不好用, 她之前的公司有在賣, 一個多少又多少. 帶領病人做運動, 是坐在一旁說: 現在做運動, 你自己數自己做. 詢問沒做到的工作內容, 就說她們公司沒有這項服務, 她要問. 要做的家務服務, 是做了個頭, 還要我媽去收尾 (但錢她照領) 該帶出去見太陽的, 一個月內都說時間來不及 沒去

重點是!!!!! 她說她們帳目要清楚, 但她一點都不清楚; 不可以隨意翻病人物品, 但她也翻了
(心術不正的地方) 服務中有含購買午餐, 我們都事先拿錢給她們買, 第一天, 她就以""忘了""為由, 準備拿包就跑, 沒有把找回的零錢繳回, 還要我爸急忙站起, 她才說”忘了” (狀況1- 這麼需要清白的地方可以這麼容易”忘了”!!), 接著又說: 啊, 我沒零錢, 所以我給你多少錢 (狀況2- 我們沒有讓她先墊, 沒有她本人要找零的問題), 再補充說, 如果我以後忘了, 你要提醒我, 這個帳目我們都要算的清清楚楚 (狀況3- 如果她今天的病人是長期臥床.無法言語的人, 究竟要如何提醒). 之前的2位照顧員, 都沒在注意我爸桌上有多少零錢, 但她注意到了, 今天真心忍不住的自告奮勇的去整理桌上的零錢 (這項絕沒有含在要求服務內)
該長照的事沒做到多少, 不是淨埋怨器具不好, 就是沒時間; 一雙眼睛只巴望著病人有多少有價物品, 以照顧之名, 去翻去找, 還故意攀關係時, 在替我爸洗澡時, 叫我爸 ""老ㄟ"" (這種藍色蜘蛛網的劇情到現在還在演!!). 
她今天又以尋找一個""已被放在桌上""且""已告知她""的刮鬍刀之名, 再度翻找我爸的私人物品,

後續: 在第一天出事時, 我就跟其它人說要換掉她, 要不是她今天又再犯, 我追問為何她們的人員調度這麼久都還沒換掉, 這才知道白痴大姐在自我心情不爽與對方心術不正之間, 選擇了”對心術不正的不以為意”. 所以, 在被我正色教育一下午後, 終於, 下周換回原來的照顧員及公司


所以~~ 你們以後如果要找長照公司一定要多注意, 心術不正的人是不分年齡.性別及國籍的
願你們都不會遇到這麼八點檔的劇情
",_wmFK3EBrhVJn3LNL4fL,OPINIONATED,2020-03-30 12:58:01.030000+00:00,OPINIONATED,65.55235722222223,"溫馨大提醒- 關於雇用老年人照顧員 (很長的熱騰騰的故事)
如果你們以後有需要找老人家的居家照顧人員, 不管是找外國人還是台灣人, 都要小心遇到心術不正的人, 不管年紀與國籍

我家幾個月前開始有長照人員來照顧我爸, 第一個(男)因離職, 換了第二個人(女), 這家公司的服務人員都很專業與負責. 只是不知道他們的督導到底是有多機車, 讓我家那位白痴大姐, 因為她不爽對方督導, 就要求換掉. 結果,",0,0,0,other,2020
38,22r6xx7l8kse8,2020-02-09 11:24:25.807000+00:00,TEXT,"2020年是庚子之災，此年大禍之一瘟疫。
從政，名人，及大自然災害特別小心傷亡。

2020年=(庚子年)此年為殘殺變動之年。每60年會遇到一次，人一生當中，大約也只能遇到一次。

我們正經歷千禧年第一個庚子年！
古人智慧稱此年為:庚子之災...

我們要特別注意....
劉伯溫所說:.......
貧者一萬留一千。富者一萬留二三，
這句話是說窮人1萬會死九千人，只剩下1千人。
富人1萬會只剩下2個或3個人。這些數字可能是玄數無法判斷之數，
古代富人可能都為仁不富心態，所以死傷可能也會特別嚴重。
古人所稱富人通常也為官宦之家...
以現今來說，從政者跟名人都要特別小心。

劉伯溫碑記所說..正是庚子之災..
若問瘟疫何時現，但看九冬十月間
行善之人得一見，作惡之人不得觀!
就是銅打鐵羅漢，難過七月初一十三
任你金剛鐵羅漢，除非善乃能保全!
九愁屍體無人撿，十愁難過豬鼠年
此年為瘟疫自然災害人為損失之大年...

歷史上庚子年記載:
1840年庚子年：中國第一次鴉片戰爭。
1900年庚子年：八國聯軍打進京師，慈禧迅速西逃。
1960年庚子年：中國開始了持續三年的大饑荒，餓死了數千萬人。
1900年庚子年：印度大饑荒，數百萬人餓死。歐洲爆發罷工浪潮，南非戰爭爆發，屍體遍布，正是劉伯溫所述，九愁屍體無人撿。
1960年庚子年：非洲17國相繼宣布獨立，被稱為「非洲獨立年」。美國正式派兵介入越南戰爭。智利發生9.5級大地震，突破人類記錄死亡最多人數紀錄!

2020年黃帝地母經:
2020年黃帝地母經庚子年全文
詩曰︰
太歲庚子年，人民多暴卒。
春夏水淹流，秋冬頻飢渴。

高田猶及半，晚稻無可割。
秦淮足流蕩，吳楚多劫奪。

桑葉須後賤，蠶娘情不悅。
見蠶不見絲，徒勞用心切。

庚子年也是地球磁場變動一年，人都是宇宙萬物之一，這可能說明了，這些災害原因，

若得過了大劫年，才算世間不老仙，謹防人人艱難過，關過天番龍蛇年。
如果你能躲過這次劫難到2024-2025的龍蛇年，就可以算是否極泰來，
庚子年為置之死地而後生的一年。生死循環變動大年。

如何避開庚子之災

1:少旅遊，容易發生大自然災害地方少去。

2:出外防護最重要，病毒不挑人，皇帝霸王亦得死。

3:盡量謹慎行事，避免不必要的爭端,尤其是情緒起伏大，且損害別人；使自己得到好處切記莫作.記取中庸之道。",pmhrMnABd3n3h-WYIeVT,RUMOR,2020-02-11 04:04:06.610000+00:00,RUMOR,40.66133416666667,"2020年是庚子之災，此年大禍之一瘟疫。
從政，名人，及大自然災害特別小心傷亡。

2020年=(庚子年)此年為殘殺變動之年。每60年會遇到一次，人一生當中，大約也只能遇到一次。

我們正經歷千禧年第一個庚子年！
古人智慧稱此年為:庚子之災...

我們要特別注意....
劉伯溫所說:.......
貧者一萬留一千。富者一萬留二三，
這句話是說窮人1萬會死九千人，只剩下1千人。
富人1萬會只剩下2",0,0,0,other,2020
39,pskplgb3iq3p,2020-02-03 07:18:06.132000+00:00,TEXT,"【政府釋放防疫儲備口罩】

2/3 全台門市19：30同步販售

※每日政府配給數量請依現場為主，售完為止
※家樂福店中店、全家複合店、機場門市、金門店不在此販售範圍",T2V8CnABd3n3h-WYgvrP,OPINIONATED,2020-02-03 09:58:17.033000+00:00,OPINIONATED,2.6696947222222223,"【政府釋放防疫儲備口罩】

2/3 全台門市19：30同步販售

※每日政府配給數量請依現場為主，售完為止
※家樂福店中店、全家複合店、機場門市、金門店不在此販售範圍",0,0,0,other,2020
40,h5j7pvufosu,2020-03-02 03:25:41.479000+00:00,TEXT,"義大利提出約1200億台幣的紓困方案，度過新冠肺炎危機。
台灣還要承擔中國籍，來台依親6個月後健保費，不知道台灣人每個月多繳健保費？ 不知道台灣人手皮粗，說沒有人情，回頭一看原來馬英久用公告放寬，中國人大方進入，由台灣中國人買單。
台灣人認命更加用力，戮破手皮、健保給付不保怎麼辦？",94UvnHABWiTSPYAZhbjo,OPINIONATED,2020-03-02 16:58:45.094000+00:00,OPINIONATED,13.551004166666669,"義大利提出約1200億台幣的紓困方案，度過新冠肺炎危機。
台灣還要承擔中國籍，來台依親6個月後健保費，不知道台灣人每個月多繳健保費？ 不知道台灣人手皮粗，說沒有人情，回頭一看原來馬英久用公告放寬，中國人大方進入，由台灣中國人買單。
台灣人認命更加用力，戮破手皮、健保給付不保怎麼辦？",0,1,2,health,2020
41,2tj6zlogwotyg,2019-12-05 00:00:20.054000+00:00,TEXT,"轉自83歲留德音樂家林榮德:
你怎麼想我不知道，但我覺得台灣處境
危險 ! 
昨夜(該是前天)我去台北盧洲聽陳茂萱的音樂會，坐上計程車  司机竟然說香港反送中學生是暴民，蔡英文貪污明年l月叫她下架，說到二二八他竟說那是匪諜幹的，15OO巳槍斃，我一聽有點不對勁，當面嗆他說  你是中國派來的臥底的匪諜，他沉默下來，因為他所說都反複這三隻背熟的教條，不似生活在台灣的人，23OOO萬人中果真有混入三 五萬中國統戰份子，有百万人國民黨掩護，國安問題確實嚴重，特別是最近黨言論都像是共匪在台之代言人!目前香港的人處在恐怖的國家暴力無所不用其極的死亡陰影的危䝱之下 ，二二八令人不寒而慄恐怖邪魔巳露出真面目，吾人能不警惕!",RVV79G4BV0DITCqG3fVM,OPINIONATED,2019-12-11 10:23:08.598000+00:00,OPINIONATED,154.3801511111111,"轉自83歲留德音樂家林榮德:
你怎麼想我不知道，但我覺得台灣處境
危險 ! 
昨夜(該是前天)我去台北盧洲聽陳茂萱的音樂會，坐上計程車  司机竟然說香港反送中學生是暴民，蔡英文貪污明年l月叫她下架，說到二二八他竟說那是匪諜幹的，15OO巳槍斃，我一聽有點不對勁，當面嗆他說  你是中國派來的臥底的匪諜，他沉默下來，因為他所說都反複這三隻背熟的教條，不似生活在台灣的人，23OOO萬人中果真有混入三 五",0,2,0,political,2020
42,nuvmin9uq6ns,2024-02-01 11:09:09.584000+00:00,TEXT,"(heart)早安～年終鉅惠火熱進行中🔥
因為優惠特別大，大家都在搶購，詩云也根據一些蜜友的喜好補充了幾個小套餐，您也參考看看吧(right)

套餐(5)：
3瓶土蜂蜜+1瓶老巢蜜
(X mark)原價：7225新台幣
🔥新年特惠價：6000新台幣🔥

套餐(6)：
2瓶土蜂蜜+1瓶老巢蜜+1盒蜂巢蜜
(X mark)原價：8450新台幣
🔥新年特惠價：7000新台幣🔥

套餐(7)：
2瓶老巢蜜+2盒蜂巢蜜
(X mark)原價：11200新台幣
🔥新年特惠價：8400新台幣🔥


一個新年特惠禮盒，7個特惠套餐供您選擇💝
黃金滋補季，最優惠的價格最新鮮的純蜜帶給您，希望新的一年大家都身體越來越好(flower bouquet)",WJb9xo4BQ_PNHtDOH44m,NOT_ARTICLE,2024-04-10 07:51:01.157000+00:00,NOT_ARTICLE,1652.6976591666669,"(heart)早安～年終鉅惠火熱進行中🔥
因為優惠特別大，大家都在搶購，詩云也根據一些蜜友的喜好補充了幾個小套餐，您也參考看看吧(right)

套餐(5)：
3瓶土蜂蜜+1瓶老巢蜜
(X mark)原價：7225新台幣
🔥新年特惠價：6000新台幣🔥

套餐(6)：
2瓶土蜂蜜+1瓶老巢蜜+1盒蜂巢蜜
(X mark)原價：8450新台幣
🔥新年特惠價：7000新台幣🔥

套餐(7)：
2瓶老巢",0,0,0,other,2024
43,2p4wywknvf0c3,2024-01-30 11:45:38.066000+00:00,TEXT,當初也是你答應配合我才接手的 現在你的檔案未完成效果，現在是按法律挽回還是私下處理？,D_dkXI0BAjOeMOklj741,RUMOR,2024-01-30 22:01:50.643000+00:00,RUMOR,10.270160277777777,當初也是你答應配合我才接手的 現在你的檔案未完成效果，現在是按法律挽回還是私下處理？,0,0,0,other,2024
44,1vmhwxfopwxti,2024-03-12 08:21:51.722000+00:00,TEXT,"序列編號:24031200970
訊號選擇:LSI, Large Scale Integration
元素選擇:Pym particles
輸入CMOS值:1000
執行操作:Examine",7XIY1JABd3gcY0Lp0Vyt,RUMOR,2024-07-21 07:01:54.732000+00:00,RUMOR,3142.667502777778,"序列編號:24031200970
訊號選擇:LSI, Large Scale Integration
元素選擇:Pym particles
輸入CMOS值:1000
執行操作:Examine",0,0,0,other,2024
45,3u46uezdocblq,2019-12-11 14:26:40.401000+00:00,TEXT,陳菊(民進黨)和黃俊英(國民黨)選高雄市長在選前一夜PO出走路工的影片，說黃俊英收買走路工，致使大家轉向。結果1年後，證實那些走路工是民進黨的人。,f1a3-G4BV0DITCqG3jcy,RUMOR,2019-12-12 06:07:09.864000+00:00,RUMOR,15.674850833333334,陳菊(民進黨)和黃俊英(國民黨)選高雄市長在選前一夜PO出走路工的影片，說黃俊英收買走路工，致使大家轉向。結果1年後，證實那些走路工是民進黨的人。,0,3,0,political,2020
46,291bonqkt1rue,2020-04-05 10:04:22.915000+00:00,TEXT,"大陸新冠疫情能成功控制，不是沒有原因的，請看他們的宣傳標語，嚇人，有趣，但有效。
武漢封城嚇人標語
https://youtu.be/-YwCjTlGdTg",Jw3QYHEBrhVJn3LNstE8,OPINIONATED,2020-04-09 21:20:22.074000+00:00,OPINIONATED,107.26643305555557,"大陸新冠疫情能成功控制，不是沒有原因的，請看他們的宣傳標語，嚇人，有趣，但有效。
武漢封城嚇人標語
https://youtu.be/-YwCjTlGdTg",0,0,1,health,2020
47,2mqrk6xvwmxoc,2024-01-16 15:41:15.316000+00:00,TEXT,"這些別人都不會告訴您的事實(!)

市面上分(four)種蜜，
(one)，純天然的蜜，沒有任何人工干涉，經過蜜蜂釀造自然成熟的蜜。營養價值最高的。

(two)，未成熟的蜜，也成為水蜜，簡單說就是還沒經常一系列釀造程序直接取下來的蜜。營養價值不高。

(three)，加工蜜，也成為濃縮蜜，一般的商超就是加工蜜，，人為方式來蒸發掉蜂蜜中的水分 催熟的蜂蜜，除了有甜度幾乎是沒有什麼營養價值。

(four)，勾兌蜜，就是餵糖蜜，用糖漿，色素等添加劑勾兌的，就是假蜜，出來便宜，沒有任何好處，吃了反而對身體有壞處(moon cry)

養蜂人劉詩雲希望您能吃到純蜜(heart)，不要因為貪圖便宜，吃對身體沒有幫助的蜜，反而適得其反，就得不償失了(moon streaming tears)(moon streaming tears)(moon streaming tears)",RZbYyI4BQ_PNHtDOyJLl,RUMOR,2024-04-10 16:30:34.211000+00:00,RUMOR,2040.8219152777776,"這些別人都不會告訴您的事實(!)

市面上分(four)種蜜，
(one)，純天然的蜜，沒有任何人工干涉，經過蜜蜂釀造自然成熟的蜜。營養價值最高的。

(two)，未成熟的蜜，也成為水蜜，簡單說就是還沒經常一系列釀造程序直接取下來的蜜。營養價值不高。

(three)，加工蜜，也成為濃縮蜜，一般的商超就是加工蜜，，人為方式來蒸發掉蜂蜜中的水分 催熟的蜂蜜，除了有甜度幾乎是沒有什麼營養價值。

(f",0,0,1,health,2024
48,dlk0bpjf9563,2020-02-29 11:04:36.621000+00:00,TEXT,"因新冠肺炎擴散，2月25日舊金山宣布禁緊急狀態，該訊息一公布後，三天內舊金山市的槍店槍枝銷售成長了45％，各類槍彈銷售增長了130％，還有些槍店被湧入的民眾買到斷貨。
　
朋友，當災難來臨時，你搶的是衛生紙，人家搶的是各類槍枝和彈藥，這就是美國人的開國精神。",SYSZkXABWiTSPYAZLf3r,RUMOR,2020-02-29 15:38:20.009000+00:00,RUMOR,4.5620522222222215,"因新冠肺炎擴散，2月25日舊金山宣布禁緊急狀態，該訊息一公布後，三天內舊金山市的槍店槍枝銷售成長了45％，各類槍彈銷售增長了130％，還有些槍店被湧入的民眾買到斷貨。
　
朋友，當災難來臨時，你搶的是衛生紙，人家搶的是各類槍枝和彈藥，這就是美國人的開國精神。",0,0,2,health,2020
